epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
161,444.278,1.2106,0.74783,0.83668,0.83407,0.80072,0.88415,0.51168,1.27702,0.68745,0.82942,0.0007328,0.0007328,0.0007328
162,447.091,1.09721,0.65036,0.86287,0.8787,0.7693,0.87844,0.53823,1.24069,0.67424,0.82255,0.00072488,0.00072488,0.00072488
163,450.274,1.13421,0.65462,0.84915,0.86066,0.78761,0.88663,0.54642,1.25101,0.66143,0.82472,0.00071696,0.00071696,0.00071696
164,453.478,1.16144,0.68443,0.85685,0.86905,0.75221,0.88074,0.52193,1.28353,0.69618,0.82758,0.00070904,0.00070904,0.00070904
165,456.356,1.1802,0.71361,0.89599,0.83067,0.76991,0.84527,0.47265,1.36625,0.72824,0.84103,0.00070112,0.00070112,0.00070112
166,459.095,1.18739,0.68375,0.85608,0.85423,0.78761,0.86797,0.48563,1.33643,0.7143,0.82958,0.0006932,0.0006932,0.0006932
167,461.831,1.2449,0.72059,0.86982,0.87753,0.76991,0.85769,0.5104,1.25864,0.67131,0.83586,0.00068528,0.00068528,0.00068528
168,464.566,1.16534,0.66602,0.85171,0.87598,0.75012,0.85538,0.51387,1.27441,0.68813,0.83645,0.00067736,0.00067736,0.00067736
169,467.255,1.15826,0.66749,0.84216,0.92311,0.76991,0.88646,0.5193,1.28073,0.65893,0.83551,0.00066944,0.00066944,0.00066944
170,469.911,1.20624,0.69999,0.89799,0.85212,0.76489,0.84596,0.504,1.29084,0.68733,0.82668,0.00066152,0.00066152,0.00066152
171,472.67,1.16143,0.65077,0.84527,0.88909,0.77876,0.87253,0.52056,1.25158,0.66736,0.82849,0.0006536,0.0006536,0.0006536
172,475.339,1.2642,0.7042,0.87119,0.88989,0.78677,0.87951,0.52693,1.21446,0.67478,0.82316,0.00064568,0.00064568,0.00064568
173,478.014,1.18084,0.68704,0.8719,0.82716,0.78761,0.87639,0.50449,1.26155,0.69239,0.82312,0.00063776,0.00063776,0.00063776
174,480.727,1.20081,0.70135,0.8306,0.8856,0.75359,0.87729,0.52687,1.29597,0.6759,0.82427,0.00062984,0.00062984,0.00062984
175,483.471,1.21085,0.66086,0.85517,0.90519,0.76106,0.88337,0.52414,1.24278,0.67088,0.82476,0.00062192,0.00062192,0.00062192
176,486.307,1.21393,0.69134,0.85295,0.84281,0.78761,0.8969,0.54725,1.2035,0.65193,0.82583,0.000614,0.000614,0.000614
177,489.58,1.1455,0.66149,0.84979,0.86955,0.77876,0.895,0.53764,1.22875,0.67096,0.82614,0.00060608,0.00060608,0.00060608
178,492.281,1.23256,0.71552,0.85223,0.87108,0.76991,0.88241,0.51247,1.23681,0.68295,0.82445,0.00059816,0.00059816,0.00059816
